ticker,name,exchange,tags,num_listed_shares
145020.KS,휴젤,KOSDAQ GLOBAL,우량기업부,"12,385,455"
024060.KS,흥구석유,KOSDAQ,우량기업부,"15,000,000"
010240.KS,흥국,KOSDAQ,우량기업부,"12,322,696"
189980.KS,흥국에프엔비,KOSDAQ,우량기업부,"40,137,827"
037440.KS,희림,KOSDAQ,우량기업부,"13,922,475"
238490.KS,힘스,KOSDAQ,우량기업부,"11,312,236"
900290.KS,GRT,KOSDAQ,외국기업(소속부없음),"67,375,000"
950110.KS,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),"24,052,540"
900280.KS,골든센츄리,KOSDAQ,외국기업(소속부없음),"205,404,288"
900070.KS,글로벌에스엠,KOSDAQ,외국기업(소속부없음),"53,743,968"
950220.KS,네오이뮨텍,KOSDAQ,외국기업(소속부없음),"98,827,465"
900260.KS,로스웰,KOSDAQ,외국기업(소속부없음),"36,031,288"
950190.KS,미투젠,KOSDAQ,외국기업(소속부없음),"13,579,892"
950200.KS,소마젠,KOSDAQ,외국기업(소속부없음),"19,205,053"
900120.KS,씨케이에이치,KOSDAQ,외국기업(소속부없음),"165,850,893"
900100.KS,애머릿지,KOSDAQ,외국기업(소속부없음),"33,670,535"
950130.KS,엑세스바이오,KOSDAQ,외국기업(소속부없음),"36,315,527"
900300.KS,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),"185,263,481"
900340.KS,윙입푸드,KOSDAQ,외국기업(소속부없음),"47,973,428"
900110.KS,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),"291,932,050"
950140.KS,잉글우드랩,KOSDAQ,외국기업(소속부없음),"19,867,866"
900310.KS,컬러레이,KOSDAQ,외국기업(소속부없음),"64,041,675"
900250.KS,크리스탈신소재,KOSDAQ,외국기업(소속부없음),"95,891,039"
900270.KS,헝셩그룹,KOSDAQ,외국기업(소속부없음),"82,824,858"
211270.KS,AP위성,KOSDAQ,벤처기업부,"15,082,304"
065770.KS,CS,KOSDAQ,벤처기업부,"19,411,130"
241520.KS,DSC인베스트먼트,KOSDAQ,벤처기업부,"27,811,403"
297890.KS,HB솔루션,KOSDAQ,벤처기업부,"16,720,093"
195940.KS,HK이노엔,KOSDAQ GLOBAL,벤처기업부,"28,904,499"
318000.KS,KBG,KOSDAQ,벤처기업부,"8,229,825"
226360.KS,KH 건설,KOSDAQ,벤처기업부,"123,620,531"
052900.KS,KX하이텍,KOSDAQ,벤처기업부,"55,107,517"
024940.KS,PN풍년,KOSDAQ,벤처기업부,"10,000,000"
327260.KS,RF머트리얼즈,KOSDAQ,벤처기업부,"8,197,697"
019550.KS,SBI인베스트먼트,KOSDAQ,벤처기업부,"162,066,575"
184230.KS,SGA솔루션즈,KOSDAQ,벤처기업부,"54,187,224"
289080.KS,SV인베스트먼트,KOSDAQ,벤처기업부,"53,234,000"
048770.KS,TPC,KOSDAQ,벤처기업부,"15,697,991"
246690.KS,TS인베스트먼트,KOSDAQ,벤처기업부,"39,245,879"
317240.KS,TS트릴리온,KOSDAQ,벤처기업부,"94,447,625"
399720.KS,가온칩스,KOSDAQ,벤처기업부,"11,488,320"
186230.KS,그린플러스,KOSDAQ,벤처기업부,"10,820,188"
204620.KS,글로벌텍스프리,KOSDAQ,벤처기업부,"53,259,596"
049080.KS,기가레인,KOSDAQ,벤처기업부,"84,883,347"
035460.KS,기산텔레콤,KOSDAQ,벤처기업부,"14,577,340"
187790.KS,나노,KOSDAQ,벤처기업부,"27,418,572"
293580.KS,나우IB,KOSDAQ,벤처기업부,"9,577,000"
111710.KS,남화산업,KOSDAQ,벤처기업부,"20,588,000"
168330.KS,내츄럴엔도텍,KOSDAQ,벤처기업부,"31,754,900"
094860.KS,네오리진,KOSDAQ,벤처기업부,"104,459,775"
253590.KS,네오셈,KOSDAQ,벤처기업부,"38,454,626"
311390.KS,네오크레마,KOSDAQ,벤처기업부,"8,036,595"
306620.KS,네온테크,KOSDAQ,벤처기업부,"41,688,607"
153460.KS,네이블,KOSDAQ,벤처기업부,"6,530,014"
330860.KS,네패스아크,KOSDAQ,벤처기업부,"12,184,045"
089140.KS,넥스턴바이오,KOSDAQ,벤처기업부,"38,853,129"
285490.KS,노바텍,KOSDAQ,벤처기업부,"10,575,831"
278650.KS,노터스,KOSDAQ,벤처기업부,"70,530,327"
069140.KS,누리플랜,KOSDAQ,벤처기업부,"7,102,743"
332290.KS,누보,KOSDAQ,벤처기업부,"33,081,323"
060260.KS,뉴보텍,KOSDAQ,벤처기업부,"39,411,048"
012340.KS,뉴인텍,KOSDAQ,벤처기업부,"30,107,162"
093640.KS,다믈멀티미디어,KOSDAQ,벤처기업부,"19,347,639"
340360.KS,다보링크,KOSDAQ,벤처기업부,"42,765,160"
039560.KS,다산네트웍스,KOSDAQ,벤처기업부,"36,380,838"
068240.KS,다원시스,KOSDAQ,벤처기업부,"34,660,519"
020400.KS,대동금속,KOSDAQ,벤처기업부,"3,189,166"
317850.KS,대모,KOSDAQ,벤처기업부,"8,324,420"
290670.KS,대보마그네틱,KOSDAQ,벤처기업부,"7,824,500"
027830.KS,대성창투,KOSDAQ,벤처기업부,"40,000,000"
104040.KS,대성파인텍,KOSDAQ,벤처기업부,"31,301,281"
129920.KS,대성하이텍,KOSDAQ,벤처기업부,"13,715,053"
096350.KS,대창솔루션,KOSDAQ,벤처기업부,"163,761,009"
131220.KS,대한과학,KOSDAQ,벤처기업부,"7,454,490"
261200.KS,덴티스,KOSDAQ,벤처기업부,"14,757,890"
094170.KS,동운아나텍,KOSDAQ,벤처기업부,"18,111,284"
203650.KS,드림시큐리티,KOSDAQ,벤처기업부,"50,605,754"
214680.KS,디알텍,KOSDAQ,벤처기업부,"58,019,955"
109740.KS,디에스케이,KOSDAQ,벤처기업부,"27,024,910"
310870.KS,디와이씨,KOSDAQ,벤처기업부,"20,687,271"
113810.KS,디젠스,KOSDAQ,벤처기업부,"32,628,051"
043360.KS,디지아이,KOSDAQ,벤처기업부,"9,000,000"
197140.KS,디지캡,KOSDAQ,벤처기업부,"9,563,428"
263020.KS,디케이앤디,KOSDAQ,벤처기업부,"15,526,404"
187220.KS,디티앤씨,KOSDAQ,벤처기업부,"11,698,021"
300120.KS,라온피플,KOSDAQ,벤처기업부,"20,780,012"
069540.KS,라이트론,KOSDAQ,벤처기업부,"26,061,956"
171010.KS,램테크놀러지,KOSDAQ,벤처기업부,"13,836,057"
217500.KS,러셀,KOSDAQ,벤처기업부,"31,812,000"
215100.KS,로보로보,KOSDAQ,벤처기업부,"20,348,454"
060240.KS,룽투코리아,KOSDAQ,벤처기업부,"25,429,284"
277070.KS,린드먼아시아,KOSDAQ,벤처기업부,"13,692,000"
098120.KS,마이크로컨텍솔,KOSDAQ,벤처기업부,"8,312,766"
147760.KS,마이크로프랜드,KOSDAQ,벤처기업부,"10,819,866"
072870.KS,메가스터디,KOSDAQ,벤처기업부,"11,920,959"
078160.KS,메디포스트,KOSDAQ,벤처기업부,"16,264,194"
059210.KS,메타바이오메드,KOSDAQ,벤처기업부,"23,862,351"
087260.KS,모바일어플라이언스,KOSDAQ,벤처기업부,"32,552,861"
363260.KS,모비데이즈,KOSDAQ,벤처기업부,"160,018,847"
333050.KS,모코엠시스,KOSDAQ,벤처기업부,"22,561,534"
218150.KS,미래생명자원,KOSDAQ,벤처기업부,"19,895,844"
049950.KS,미래컴퍼니,KOSDAQ,벤처기업부,"8,586,820"
208710.KS,바이오로그디바이스,KOSDAQ,벤처기업부,"42,254,457"
086040.KS,바이오톡스텍,KOSDAQ,벤처기업부,"14,667,123"
099430.KS,바이오플러스,KOSDAQ,벤처기업부,"57,930,864"
382900.KS,범한퓨얼셀,KOSDAQ,벤처기업부,"8,761,000"
206400.KS,베노홀딩스,KOSDAQ,벤처기업부,"28,834,011"
099390.KS,브레인즈컴퍼니,KOSDAQ,벤처기업부,"8,208,283"
064480.KS,브리지텍,KOSDAQ,벤처기업부,"11,952,500"
365900.KS,브이씨,KOSDAQ,벤처기업부,"7,310,300"
251630.KS,브이원텍,KOSDAQ,벤처기업부,"15,162,580"
033560.KS,블루콤,KOSDAQ,벤처기업부,"17,100,000"
369370.KS,블리츠웨이,KOSDAQ,벤처기업부,"42,072,227"
126340.KS,비나텍,KOSDAQ,벤처기업부,"5,468,262"
121800.KS,비덴트,KOSDAQ,벤처기업부,"56,691,401"
419540.KS,비스토스,KOSDAQ,벤처기업부,"21,175,308"
146320.KS,비씨엔씨,KOSDAQ,벤처기업부,"12,367,923"
200780.KS,비씨월드제약,KOSDAQ,벤처기업부,"8,892,384"
032790.KS,비엔지티,KOSDAQ,벤처기업부,"31,201,010"
335890.KS,비올,KOSDAQ,벤처기업부,"58,133,344"
138580.KS,비즈니스온,KOSDAQ,벤처기업부,"22,556,163"
054220.KS,비츠로시스,KOSDAQ,벤처기업부,"25,162,883"
307870.KS,비투엔,KOSDAQ,벤처기업부,"31,181,200"
032850.KS,비트컴퓨터,KOSDAQ,벤처기업부,"16,623,293"
072950.KS,빛샘전자,KOSDAQ,벤처기업부,"6,230,859"
065570.KS,삼영이엔씨,KOSDAQ,벤처기업부,"10,794,010"
054090.KS,삼진엘앤디,KOSDAQ,벤처기업부,"24,959,232"
107600.KS,새빗켐,KOSDAQ,벤처기업부,"4,861,545"
189860.KS,서전기전,KOSDAQ,벤처기업부,"9,698,780"
340440.KS,세림B&G,KOSDAQ,벤처기업부,"28,378,364"
396300.KS,세아메카닉스,KOSDAQ,벤처기업부,"26,489,500"
258830.KS,세종메디칼,KOSDAQ,벤처기업부,"54,834,315"
039310.KS,세중,KOSDAQ,벤처기업부,"18,121,667"
067770.KS,세진티에스,KOSDAQ,벤처기업부,"8,396,593"
049180.KS,셀루메드,KOSDAQ,벤처기업부,"41,776,429"
108860.KS,셀바스AI,KOSDAQ,벤처기업부,"22,510,260"
208370.KS,셀바스헬스케어,KOSDAQ,벤처기업부,"21,680,564"
290690.KS,소룩스,KOSDAQ,벤처기업부,"8,256,843"
258790.KS,소프트캠프,KOSDAQ,벤처기업부,"24,991,284"
043100.KS,솔고바이오,KOSDAQ,벤처기업부,"65,779,208"
328380.KS,솔트웨어,KOSDAQ,벤처기업부,"31,894,778"
050960.KS,수산아이앤티,KOSDAQ,벤처기업부,"6,751,000"
317770.KS,슈프리마아이디,KOSDAQ,벤처기업부,"3,054,020"
094840.KS,슈프리마에이치큐,KOSDAQ,벤처기업부,"10,471,840"
048870.KS,시너지이노베이션,KOSDAQ,벤처기업부,"82,708,344"
131090.KS,시큐브,KOSDAQ,벤처기업부,"44,000,000"
187270.KS,신화콘텍,KOSDAQ,벤처기업부,"10,143,845"
257720.KS,실리콘투,KOSDAQ,벤처기업부,"60,177,234"
356890.KS,싸이버원,KOSDAQ,벤처기업부,"4,749,730"
222420.KS,쎄노텍,KOSDAQ,벤처기업부,"43,540,425"
049960.KS,쎌바이오텍,KOSDAQ,벤처기업부,"9,400,000"
352480.KS,씨앤씨인터내셔널,KOSDAQ,벤처기업부,"10,013,941"
115480.KS,씨유메디칼,KOSDAQ,벤처기업부,"45,724,235"
101240.KS,씨큐브,KOSDAQ,벤처기업부,"10,138,184"
123860.KS,아나패스,KOSDAQ,벤처기업부,"11,711,057"
074430.KS,아미노로직스,KOSDAQ,벤처기업부,"87,826,844"
136410.KS,아셈스,KOSDAQ,벤처기업부,"11,019,106"
246720.KS,아스타,KOSDAQ,벤처기업부,"12,904,025"
159010.KS,아스플로,KOSDAQ,벤처기업부,"13,334,739"
154030.KS,아시아종묘,KOSDAQ,벤처기업부,"11,120,839"
214430.KS,아이쓰리시스템,KOSDAQ,벤처기업부,"7,106,760"
052860.KS,아이앤씨,KOSDAQ,벤처기업부,"17,862,854"
307180.KS,아이엘사이언스,KOSDAQ,벤처기업부,"23,552,980"
185490.KS,아이진,KOSDAQ,벤처기업부,"21,478,340"
059100.KS,아이컴포넌트,KOSDAQ,벤처기업부,"7,070,860"
262840.KS,아이퀘스트,KOSDAQ,벤처기업부,"9,860,000"
372800.KS,아이티아이즈,KOSDAQ,벤처기업부,"5,976,990"
114840.KS,아이패밀리에스씨,KOSDAQ,벤처기업부,"8,501,548"
027360.KS,아주IB투자,KOSDAQ,벤처기업부,"120,822,956"
032080.KS,아즈텍WB,KOSDAQ,벤처기업부,"21,491,029"
059120.KS,아진엑스텍,KOSDAQ,벤처기업부,"9,748,596"
158430.KS,아톤,KOSDAQ,벤처기업부,"4,363,577"
297570.KS,알로이스,KOSDAQ,벤처기업부,"34,621,218"
131370.KS,알서포트,KOSDAQ,벤처기업부,"53,267,083"
148250.KS,알엔투테크놀로지,KOSDAQ,벤처기업부,"7,646,489"
123750.KS,알톤스포츠,KOSDAQ,벤처기업부,"12,746,297"
290740.KS,액트로,KOSDAQ,벤처기업부,"10,065,011"
092600.KS,앤씨앤,KOSDAQ,벤처기업부,"25,083,517"
129890.KS,앱코,KOSDAQ,벤처기업부,"10,128,682"
270660.KS,에브리봇,KOSDAQ,벤처기업부,"12,191,342"
260970.KS,에스앤디,KOSDAQ,벤처기업부,"4,059,420"
275630.KS,에스에스알,KOSDAQ,벤처기업부,"6,017,989"
351320.KS,에스에이티이엔지,KOSDAQ,벤처기업부,"22,015,886"
237690.KS,에스티팜,KOSDAQ GLOBAL,벤처기업부,"18,808,775"
288620.KS,에스퓨얼셀,KOSDAQ,벤처기업부,"6,874,316"
317830.KS,에스피시스템스,KOSDAQ,벤처기업부,"9,181,060"
187660.KS,에이디엠코리아,KOSDAQ,벤처기업부,"21,836,250"
054630.KS,에이디칩스,KOSDAQ,벤처기업부,"79,709,461"
312610.KS,에이에프더블류,KOSDAQ,벤처기업부,"20,256,888"
044780.KS,에이치케이,KOSDAQ,벤처기업부,"18,505,787"
357230.KS,에이치피오,KOSDAQ,벤처기업부,"19,938,160"
224110.KS,에이텍티앤,KOSDAQ,벤처기업부,"5,340,000"
230980.KS,에이트원,KOSDAQ,벤처기업부,"74,415,819"
230240.KS,에치에프알,KOSDAQ,벤처기업부,"13,489,026"
128540.KS,에코캡,KOSDAQ,벤처기업부,"26,690,460"
073540.KS,에프알텍,KOSDAQ,벤처기업부,"11,400,000"
064850.KS,에프앤가이드,KOSDAQ,벤처기업부,"12,080,000"
083500.KS,에프엔에스테크,KOSDAQ,벤처기업부,"8,490,722"
205100.KS,엑셈,KOSDAQ,벤처기업부,"36,382,273"
070300.KS,엑스큐어,KOSDAQ,벤처기업부,"7,366,074"
333620.KS,엔시스,KOSDAQ,벤처기업부,"10,556,344"
265740.KS,엔에프씨,KOSDAQ,벤처기업부,"8,931,800"
348370.KS,엔켐,KOSDAQ,벤처기업부,"15,812,315"
069410.KS,엔텔스,KOSDAQ,벤처기업부,"10,244,824"
096870.KS,엘디티,KOSDAQ,벤처기업부,"6,678,400"
290650.KS,엘앤씨바이오,KOSDAQ,벤처기업부,"22,684,891"
156100.KS,엘앤케이바이오,KOSDAQ,벤처기업부,"13,405,659"
170920.KS,엘티씨,KOSDAQ,벤처기업부,"8,064,765"
058630.KS,엠게임,KOSDAQ,벤처기업부,"19,543,877"
019590.KS,엠벤처투자,KOSDAQ,벤처기업부,"84,658,849"
179290.KS,엠아이텍,KOSDAQ,벤처기업부,"32,079,008"
347890.KS,엠투아이,KOSDAQ,벤처기업부,"16,798,204"
259630.KS,엠플러스,KOSDAQ,벤처기업부,"12,282,402"
065150.KS,엠피대산,KOSDAQ,벤처기업부,"125,282,405"
060850.KS,영림원소프트랩,KOSDAQ,벤처기업부,"8,131,000"
143540.KS,영우디에스피,KOSDAQ,벤처기업부,"44,599,895"
265560.KS,영화테크,KOSDAQ,벤처기업부,"10,690,180"
250930.KS,예선테크,KOSDAQ,벤처기업부,"33,000,440"
122640.KS,예스티,KOSDAQ,벤처기업부,"18,051,850"
080520.KS,오디텍,KOSDAQ,벤처기업부,"11,746,609"
322310.KS,오로스테크놀로지,KOSDAQ,벤처기업부,"9,366,542"
039200.KS,오스코텍,KOSDAQ,벤처기업부,"36,742,911"
368970.KS,오에스피,KOSDAQ,벤처기업부,"9,346,160"
080580.KS,오킨스전자,KOSDAQ,벤처기업부,"17,679,298"
309930.KS,오하임아이엔티,KOSDAQ,벤처기업부,"21,224,146"
109080.KS,옵티시스,KOSDAQ,벤처기업부,"5,636,000"
273640.KS,와이엠텍,KOSDAQ,벤처기업부,"10,966,000"
122870.KS,와이지엔터테인먼트,KOSDAQ,벤처기업부,"18,656,769"
032820.KS,우리기술,KOSDAQ,벤처기업부,"150,625,104"
115440.KS,우리넷,KOSDAQ,벤처기업부,"9,797,593"
046970.KS,우리로,KOSDAQ,벤처기업부,"32,049,634"
101170.KS,우림피티에스,KOSDAQ,벤처기업부,"13,500,000"
215380.KS,우정바이오,KOSDAQ,벤처기업부,"12,957,511"
307280.KS,원바이오젠,KOSDAQ,벤처기업부,"36,454,408"
032940.KS,원익,KOSDAQ,벤처기업부,"18,193,230"
336060.KS,웨이버스,KOSDAQ,벤처기업부,"47,170,200"
095270.KS,웨이브일렉트로,KOSDAQ,벤처기업부,"14,971,256"
196700.KS,웹스,KOSDAQ,벤처기업부,"14,364,144"
065370.KS,위세아이텍,KOSDAQ,벤처기업부,"6,575,874"
203450.KS,유니온커뮤니티,KOSDAQ,벤처기업부,"14,679,007"
142210.KS,유니트론텍,KOSDAQ,벤처기업부,"18,854,715"
054930.KS,유신,KOSDAQ,벤처기업부,"3,000,000"
069330.KS,유아이디,KOSDAQ,벤처기업부,"14,191,091"
388720.KS,유일로보틱스,KOSDAQ,벤처기업부,"8,580,846"
340930.KS,유일에너테크,KOSDAQ,벤처기업부,"10,674,744"
179900.KS,유티아이,KOSDAQ,벤처기업부,"16,286,895"
067920.KS,이글루,KOSDAQ,벤처기업부,"10,996,119"
303530.KS,이노뎁,KOSDAQ,벤처기업부,"7,339,299"
296640.KS,이노룰스,KOSDAQ,벤처기업부,"5,141,760"
302430.KS,이노메트리,KOSDAQ,벤처기업부,"9,833,208"
164060.KS,이루다,KOSDAQ,벤처기업부,"17,609,769"
065440.KS,이루온,KOSDAQ,벤처기업부,"27,275,020"
115610.KS,이미지스,KOSDAQ,벤처기업부,"15,328,276"
131400.KS,이브이첨단소재,KOSDAQ,벤처기업부,"32,067,441"
351330.KS,이삭엔지니어링,KOSDAQ,벤처기업부,"8,288,520"
047560.KS,이스트소프트,KOSDAQ,벤처기업부,"11,376,432"
067010.KS,이씨에스,KOSDAQ,벤처기업부,"12,294,000"
063760.KS,이엘피,KOSDAQ,벤처기업부,"9,325,130"
099750.KS,이지케어텍,KOSDAQ,벤처기업부,"6,386,000"
134060.KS,이퓨쳐,KOSDAQ,벤처기업부,"4,769,250"
024810.KS,이화전기,KOSDAQ,벤처기업부,"123,008,045"
352940.KS,인바이오,KOSDAQ,벤처기업부,"10,867,730"
277410.KS,인산가,KOSDAQ,벤처기업부,"32,383,349"
083640.KS,인콘,KOSDAQ,벤처기업부,"58,035,312"
216050.KS,인크로스,KOSDAQ,벤처기업부,"12,843,222"
115310.KS,인포바인,KOSDAQ,벤처기업부,"3,192,883"
333430.KS,일승,KOSDAQ,벤처기업부,"30,726,747"
234920.KS,자이글,KOSDAQ,벤처기업부,"13,530,910"
417840.KS,저스템,KOSDAQ,벤처기업부,"7,072,225"
217190.KS,제너셈,KOSDAQ,벤처기업부,"8,769,174"
123330.KS,제닉,KOSDAQ,벤처기업부,"7,000,000"
147830.KS,제룡산업,KOSDAQ,벤처기업부,"20,000,000"
033100.KS,제룡전기,KOSDAQ,벤처기업부,"16,062,409"
287410.KS,제이시스메디칼,KOSDAQ,벤처기업부,"71,299,472"
417500.KS,제이아이테크,KOSDAQ,벤처기업부,"8,196,186"
089790.KS,제이티,KOSDAQ,벤처기업부,"10,315,513"
199820.KS,제일전기공업,KOSDAQ,벤처기업부,"11,110,000"
082270.KS,젬백스,KOSDAQ,벤처기업부,"39,857,956"
072020.KS,중앙백신,KOSDAQ,벤처기업부,"9,960,000"
263860.KS,지니언스,KOSDAQ,벤처기업부,"9,444,600"
303030.KS,지니틱스,KOSDAQ,벤처기업부,"35,745,668"
208350.KS,지란지교시큐리티,KOSDAQ,벤처기업부,"8,838,549"
382480.KS,지아이텍,KOSDAQ,벤처기업부,"39,357,140"
382800.KS,지앤비에스엔지니어링,KOSDAQ,벤처기업부,"7,578,243"
270520.KS,지엔원에너지,KOSDAQ,벤처기업부,"36,776,835"
085660.KS,차바이오텍,KOSDAQ,벤처기업부,"56,268,318"
094360.KS,칩스앤미디어,KOSDAQ,벤처기업부,"9,640,315"
307930.KS,컴퍼니케이,KOSDAQ,벤처기업부,"15,610,000"
079190.KS,케스피온,KOSDAQ,벤처기업부,"34,165,146"
214370.KS,케어젠,KOSDAQ,벤처기업부,"10,743,000"
192250.KS,케이사인,KOSDAQ,벤처기업부,"70,671,257"
073010.KS,케이에스피,KOSDAQ,벤처기업부,"36,192,257"
105330.KS,케이엔더블유,KOSDAQ,벤처기업부,"12,135,382"
272110.KS,케이엔제이,KOSDAQ,벤처기업부,"7,945,395"
225430.KS,케이엠제약,KOSDAQ,벤처기업부,"27,887,050"
256940.KS,케이피에스,KOSDAQ,벤처기업부,"18,748,658"
054410.KS,케이피티유,KOSDAQ,벤처기업부,"5,060,000"
258610.KS,케일럼,KOSDAQ,벤처기업부,"22,146,762"
220260.KS,켐트로스,KOSDAQ,벤처기업부,"26,558,307"
080530.KS,코디,KOSDAQ,벤처기업부,"28,291,298"
041960.KS,코미팜,KOSDAQ,벤처기업부,"64,185,876"
121850.KS,코이즈,KOSDAQ,벤처기업부,"30,614,175"
322780.KS,코퍼스코리아,KOSDAQ,벤처기업부,"36,232,911"
294570.KS,쿠콘,KOSDAQ,벤처기업부,"10,254,685"
040350.KS,큐로컴,KOSDAQ,벤처기업부,"125,973,472"
405100.KS,큐알티,KOSDAQ,벤처기업부,"11,953,668"
066310.KS,큐에스아이,KOSDAQ,벤처기업부,"9,271,621"
360070.KS,탑머티리얼,KOSDAQ,벤처기업부,"7,984,343"
323280.KS,태성,KOSDAQ,벤처기업부,"25,237,230"
191420.KS,테고사이언스,KOSDAQ,벤처기업부,"8,108,834"
054450.KS,텔레칩스,KOSDAQ,벤처기업부,"13,855,911"
091440.KS,텔레필드,KOSDAQ,벤처기업부,"10,237,989"
045340.KS,토탈소프트,KOSDAQ,벤처기업부,"8,558,040"
290090.KS,트윔,KOSDAQ,벤처기업부,"7,357,424"
322180.KS,티라유텍,KOSDAQ,벤처기업부,"5,491,250"
117730.KS,티로보틱스,KOSDAQ,벤처기업부,"14,230,497"
204610.KS,티쓰리,KOSDAQ,벤처기업부,"65,587,752"
425420.KS,티에프이,KOSDAQ,벤처기업부,"11,381,000"
062860.KS,티엘아이,KOSDAQ,벤처기업부,"9,872,720"
046210.KS,파나진,KOSDAQ,벤처기업부,"32,136,660"
043200.KS,파루,KOSDAQ,벤처기업부,"41,804,315"
177830.KS,파버나인,KOSDAQ,벤처기업부,"14,288,753"
150900.KS,파수,KOSDAQ,벤처기업부,"11,634,922"
037030.KS,파워넷,KOSDAQ,벤처기업부,"19,522,052"
368770.KS,파이버프로,KOSDAQ,벤처기업부,"32,854,225"
170790.KS,파이오링크,KOSDAQ,벤처기업부,"6,856,330"
038950.KS,파인디지털,KOSDAQ,벤처기업부,"10,210,765"
054300.KS,팬스타엔터프라이즈,KOSDAQ,벤처기업부,"59,134,025"
168360.KS,펨트론,KOSDAQ,벤처기업부,"10,644,142"
389140.KS,포바이포,KOSDAQ,벤처기업부,"10,522,735"
189690.KS,포시에스,KOSDAQ,벤처기업부,"9,107,323"
256630.KS,포인트엔지니어링,KOSDAQ,벤처기업부,"57,997,072"
331380.KS,포커스에이치엔에스,KOSDAQ,벤처기업부,"19,048,582"
041020.KS,폴라리스오피스,KOSDAQ,벤처기업부,"47,490,070"
114630.KS,폴라리스우노,KOSDAQ,벤처기업부,"60,775,284"
094940.KS,푸른기술,KOSDAQ,벤처기업부,"8,361,386"
035200.KS,프럼파스트,KOSDAQ,벤처기업부,"9,730,590"
203690.KS,프로스테믹스,KOSDAQ,벤처기업부,"45,905,096"
321260.KS,프로이천,KOSDAQ,벤처기업부,"28,192,084"
367000.KS,플래티어,KOSDAQ,벤처기업부,"8,269,707"
075130.KS,플랜티넷,KOSDAQ,벤처기업부,"16,622,320"
237750.KS,피앤씨테크,KOSDAQ,벤처기업부,"6,496,600"
031980.KS,피에스케이홀딩스,KOSDAQ,벤처기업부,"21,562,395"
376180.KS,피코그램,KOSDAQ,벤처기업부,"18,317,498"
062970.KS,피피아이,KOSDAQ,벤처기업부,"9,308,185"
087600.KS,픽셀플러스,KOSDAQ,벤처기업부,"8,166,558"
347770.KS,핌스,KOSDAQ,벤처기업부,"7,818,514"
163730.KS,핑거,KOSDAQ,벤처기업부,"9,305,742"
299030.KS,하나기술,KOSDAQ,벤처기업부,"7,481,605"
101670.KS,하이드로리튬,KOSDAQ,벤처기업부,"22,333,351"
149980.KS,하이로닉,KOSDAQ,벤처기업부,"14,104,020"
373200.KS,하인크코리아,KOSDAQ,벤처기업부,"18,927,000"
004590.KS,한국가구,KOSDAQ,벤처기업부,"15,000,000"
222980.KS,한국맥널티,KOSDAQ,벤처기업부,"11,031,483"
256840.KS,한국비엔씨,KOSDAQ,벤처기업부,"67,582,488"
080720.KS,한국유니온제약,KOSDAQ,벤처기업부,"7,903,728"
054040.KS,한국컴퓨터,KOSDAQ,벤처기업부,"16,071,290"
256150.KS,한독크린텍,KOSDAQ,벤처기업부,"8,395,000"
054920.KS,한컴위드,KOSDAQ,벤처기업부,"28,217,081"
220180.KS,핸디소프트,KOSDAQ,벤처기업부,"19,408,000"
290270.KS,휴네시온,KOSDAQ,벤처기업부,"9,607,672"
192410.KS,휴림네트웍스,KOSDAQ,벤처기업부,"108,796,360"
311690.KS,CJ 바이오사이언스,KOSDAQ,기술성장기업부,"5,878,672"
245620.KS,EDGC,KOSDAQ,기술성장기업부,"84,075,931"
047920.KS,HLB제약,KOSDAQ,기술성장기업부,"27,871,150"
419530.KS,SAMG엔터,KOSDAQ,기술성장기업부,"8,590,930"
217730.KS,강스템바이오텍,KOSDAQ,기술성장기업부,"37,937,925"
348150.KS,고바이오랩,KOSDAQ,기술성장기업부,"17,443,645"
286750.KS,나노브릭,KOSDAQ,기술성장기업부,"20,464,549"
247660.KS,나노씨엠에스,KOSDAQ,기술성장기업부,"4,343,920"
242040.KS,나무기술,KOSDAQ,기술성장기업부,"34,241,700"
138610.KS,나이벡,KOSDAQ,기술성장기업부,"9,957,479"
290660.KS,네오펙트,KOSDAQ,기술성장기업부,"19,240,617"
396270.KS,넥스트칩,KOSDAQ,기술성장기업부,"17,617,640"
348210.KS,넥스틴,KOSDAQ,기술성장기업부,"9,956,674"
376930.KS,노을,KOSDAQ,기술성장기업부,"11,453,530"
348340.KS,뉴로메카,KOSDAQ,기술성장기업부,"10,335,524"
393890.KS,더블유씨피,KOSDAQ,기술성장기업부,"33,696,518"
206560.KS,덱스터,KOSDAQ,기술성장기업부,"25,410,336"
376300.KS,디어유,KOSDAQ,기술성장기업부,"23,584,631"
127120.KS,디엔에이링크,KOSDAQ,기술성장기업부,"17,093,692"
315640.KS,딥노이드,KOSDAQ,기술성장기업부,"9,317,134"
317120.KS,라닉스,KOSDAQ,기술성장기업부,"9,660,000"
232680.KS,라온테크,KOSDAQ,기술성장기업부,"12,480,734"
347700.KS,라이프시맨틱스,KOSDAQ,기술성장기업부,"10,227,950"
214260.KS,라파스,KOSDAQ,기술성장기업부,"8,617,416"
200350.KS,래몽래인,KOSDAQ,기술성장기업부,"6,422,104"
141080.KS,레고켐바이오,KOSDAQ GLOBAL,기술성장기업부,"25,503,021"
294140.KS,레몬,KOSDAQ,기술성장기업부,"37,000,000"
